"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"44772","101.258245","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=60604 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000011000","98.097796000"
"44773","101.258257","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=61140 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","98.097808000"
"44774","101.258269","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=61676 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","98.097820000"
"44776","101.267192","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4804423 Win=65535 Len=0 TSval=284412 TSecr=790407688","32","Default","CS0","","","0.000016000","101.259171000"
"44778","101.279602","172.31.187.1","dsl-173-221-156-189-dynamic.prod-infinitum.com.mx","TCP","74","35515  >  64660 [ACK] Seq=91 Ack=7850 Win=65535 Len=0 SLE=12273 SRE=12869[Packet size limited during capture]","40","Default","CS0","","","0.000023000","100.886387000"
"44780","101.285001","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=86799 Ack=41673 Win=65535 Len=1460","20","Default","CS0","","","0.000025000","93.836604000"
"44781","101.285158","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=601 Ack=325798 Win=65535 Len=0","20","Default","CS0","","","0.142170000","80.482071000"
"44782","101.285173","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=474 Ack=6275 Win=64907 Len=0","20","Default","CS0","","","0.127396000","101.042754000"
"44784","101.286834","172.31.187.1","89.38.54.201","TCP","54","flr-agent(4901)  >  43030 [ACK] Seq=88259 Ack=44593 Win=65535 Len=0","20","Default","CS0","","","0.000057000","93.838437000"
"44789","101.308792","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4807319 Win=65535 Len=0 TSval=284413 TSecr=790407689","32","Default","CS0","","","0.000015000","101.300771000"
"44791","101.311191","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=601 Ack=328638 Win=65535 Len=0","20","Default","CS0","","","0.000014000","80.508104000"
"44792","101.311320","172.31.187.1","89-180-134-143.net.novis.pt","TCP","71","35515  >  mc2studios(1899) [PSH, ACK] Seq=601 Ack=328638 Win=65535 Len=17","20","Default","CS0","","","0.000129000","80.508233000"
"44794","101.318212","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=88259 Ack=44593 Win=65535 Len=1460","20","Default","CS0","","","0.000028000","93.869815000"
"44795","101.318228","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=89719 Ack=44593 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","93.869831000"
"44799","101.337006","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","[TCP Retransmission] 35515  >  29890 [ACK] Seq=585968 Ack=116822 Win=65535 Len=1440 TSval=284413 TSecr=980370247","32","Default","CS0","","","0.000026000","98.543751000"
"44800","101.337024","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=587408 Ack=116822 Win=65535 Len=1440 TSval=284413 TSecr=980370247[Packet size limited during capture]","32","Default","CS0","","","0.000018000","98.543769000"
"44802","101.351396","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4810215 Win=65535 Len=0 TSval=284413 TSecr=790407690","32","Default","CS0","","","0.000019000","101.343375000"
"44804","101.359395","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","[TCP Fast Retransmission] 35515  >  mediavault-gui(3673) [ACK] Seq=201109 Ack=230722 Win=64952 Len=1452","20","Default","CS0","","","0.000018000","80.500092000"
"44805","101.359410","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","[TCP Fast Retransmission] 35515  >  mediavault-gui(3673) [ACK] Seq=204013 Ack=230722 Win=64952 Len=1452","20","Default","CS0","","","0.000015000","80.500107000"
"44806","101.359424","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","[TCP Fast Retransmission] 35515  >  mediavault-gui(3673) [ACK] Seq=205465 Ack=230722 Win=64952 Len=1452","20","Default","CS0","","","0.000014000","80.500121000"
"44810","101.394529","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=127016 Ack=54358 Win=64155 Len=0","20","Default","CS0","","","0.174138000","93.946091000"
"44811","101.394546","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","66","35515  >  59314 [ACK] Seq=525 Ack=64801 Win=65535 Len=0 TSval=284414 TSecr=358624045","32","Default","CS0","","","0.189560000","100.809933000"
"44813","101.404000","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=358 Ack=350814 Win=65535 Len=0","20","Default","CS0","","","0.000018000","101.363593000"
"44814","101.404135","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","71","4863  >  48462 [PSH, ACK] Seq=358 Ack=350814 Win=65535 Len=17","20","Default","CS0","","","0.000135000","101.363728000"
"44816","101.407200","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","1454","35515  >  16856 [ACK] Seq=369800 Ack=212199 Win=64887 Len=1400","20","Default","CS0","","","0.000020000","43.993715000"
"44817","101.407214","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","1454","35515  >  16856 [ACK] Seq=371200 Ack=212199 Win=64887 Len=1400","20","Default","CS0","","","0.000014000","43.993729000"
"44819","101.414594","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4813111 Win=65535 Len=0 TSval=284414 TSecr=790407690","32","Default","CS0","","","0.000016000","101.406573000"
"44822","101.448053","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=886229 Ack=325622 Win=64715 Len=1460","20","Default","CS0","","","0.000072000","93.999402000"
"44823","101.448070","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=887689 Ack=325622 Win=64715 Len=1460","20","Default","CS0","","","0.000017000","93.999419000"
"44825","101.484027","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4816007 Win=65535 Len=0 TSval=284414 TSecr=790407690","32","Default","CS0","","","0.000037000","101.476006000"
"44827","101.490199","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","78","35515  >  59314 [ACK] Seq=525 Ack=64801 Win=65535 Len=0 TSval=284414 TSecr=358624045[Packet size limited during capture]","44","Default","CS0","","","0.000019000","100.905586000"
"44829","101.502599","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=588848 Ack=116822 Win=65535 Len=1440 TSval=284414 TSecr=980370248[Packet size limited during capture]","32","Default","CS0","","","0.000020000","98.709344000"
"44830","101.502615","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=590288 Ack=116822 Win=65535 Len=1440 TSval=284414 TSecr=980370248[Packet size limited during capture]","32","Default","CS0","","","0.000016000","98.709360000"
"44831","101.503895","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","1514","[TCP Retransmission] 4918  >  6881 [ACK] Seq=121176 Ack=54358 Win=64155 Len=1460","20","Default","CS0","","","0.109366000","94.055457000"
"44832","101.503909","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=618 Ack=330058 Win=65535 Len=0","20","Default","CS0","","","0.178532000","80.700822000"
"44836","101.521629","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=140097 Ack=95281 Win=65535 Len=1460","20","Default","CS0","","","0.000038000","95.479140000"
"44837","101.521647","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=141557 Ack=95281 Win=65535 Len=1460","20","Default","CS0","","","0.000018000","95.479158000"
"44840","101.526407","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4818903 Win=65535 Len=0 TSval=284415 TSecr=790407691","32","Default","CS0","","","0.000026000","101.518386000"
"44842","101.536625","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=889149 Ack=325622 Win=64715 Len=1460","20","Default","CS0","","","0.000035000","94.087974000"
"44843","101.536644","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=890609 Ack=325622 Win=64715 Len=1460","20","Default","CS0","","","0.000019000","94.087993000"
"44844","101.536657","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=892069 Ack=325622 Win=64715 Len=1460","20","Default","CS0","","","0.000013000","94.088006000"
"44847","101.565598","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=62212 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000017000","98.405149000"
"44848","101.565610","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=62748 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","98.405161000"
"44850","101.567595","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=63284 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000014000","98.407146000"
"44851","101.567607","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=63820 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","98.407158000"
"44854","101.601409","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","66","[TCP Dup ACK 44744#1] eq-office-4942(4942)  >  33468 [ACK] Seq=143017 Ack=95281 Win=65535 Len=0 SLE=96741 SRE=98572","32","Default","CS0","","","0.000024000","95.558920000"
"44855","101.613258","172.31.187.1","71-165-84-113.bbdb7a8030c251e9540c81423152772b.ip.frontiernet.n","TCP","62","[TCP Port numbers reused] aplx(1134)  >  25753 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"44857","101.626000","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=893529 Ack=325622 Win=64715 Len=1460","20","Default","CS0","","","0.000018000","94.177349000"
"44858","101.626013","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=894989 Ack=325622 Win=64715 Len=1460","20","Default","CS0","","","0.000013000","94.177362000"
"44860","101.632231","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4821799 Win=65535 Len=0 TSval=284416 TSecr=790407691","32","Default","CS0","","","0.000036000","101.624210000"
"44863","101.648036","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=591728 Ack=116822 Win=65535 Len=1440 TSval=284416 TSecr=980370250[Packet size limited during capture]","32","Default","CS0","","","0.000042000","98.854781000"
"44864","101.648057","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=593168 Ack=116822 Win=65535 Len=1440 TSval=284416 TSecr=980370250[Packet size limited during capture]","32","Default","CS0","","","0.000021000","98.854802000"
"44868","101.663637","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=896449 Ack=327002 Win=65535 Len=1460","20","Default","CS0","","","0.000043000","94.214986000"
"44870","101.665433","172.31.187.1","201-255-168-194.mrse.com.ar","TCP","54","35515  >  autocuesmi(3103) [ACK] Seq=1432 Ack=124879 Win=65535 Len=0","20","Default","CS0","","","0.000040000","43.698043000"
"44873","101.674624","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4824695 Win=65535 Len=0 TSval=284416 TSecr=790407692","32","Default","CS0","","","0.000033000","101.666603000"
"44875","101.693444","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","1514","[TCP Retransmission] 4918  >  6881 [ACK] Seq=122636 Ack=54358 Win=64155 Len=1460","20","Default","CS0","","","0.000044000","94.245006000"
"44876","101.693465","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","1514","[TCP Retransmission] 4918  >  6881 [ACK] Seq=124096 Ack=54358 Win=64155 Len=1460","20","Default","CS0","","","0.000021000","94.245027000"
"44878","101.697433","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=618 Ack=332898 Win=65535 Len=0","20","Default","CS0","","","0.000037000","80.894346000"
"44882","101.716035","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=897909 Ack=327002 Win=65535 Len=1460","20","Default","CS0","","","0.000038000","94.267384000"
"44883","101.716054","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=899369 Ack=327002 Win=65535 Len=1460","20","Default","CS0","","","0.000019000","94.267403000"
"44885","101.718603","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4827591 Win=65535 Len=0 TSval=284416 TSecr=790407693","32","Default","CS0","","","0.000020000","101.710582000"
"44886","101.722634","172.31.187.1","212.220.95.232","TCP","62","[TCP Retransmission] hpvmmagent(1125)  >  41706 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","6.015197000","8.893120000"
"44887","101.722648","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=375 Ack=362081 Win=65535 Len=0","20","Default","CS0","","","0.196455000","101.687030000"
"44889","101.722799","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","[TCP Dup ACK 44747#1] 4955  >  18638 [ACK] Seq=1171 Ack=676985 Win=65535 Len=0","20","Default","CS0","","","0.000015000","101.569976000"
"44892","101.737399","172.31.187.1","200-112-71-33.baf.movistar.cl","TCP","54","35515  >  17739 [ACK] Seq=506 Ack=241404 Win=65535 Len=0","20","Default","CS0","","","0.000016000","90.018420000"
"44896","101.759602","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=1171 Ack=679869 Win=65535 Len=0","20","Default","CS0","","","0.000019000","101.606779000"
"44898","101.760999","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4830487 Win=65535 Len=0 TSval=284417 TSecr=790407693","32","Default","CS0","","","0.000016000","101.752978000"
"44901","101.778005","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","54","4954  >  19898 [ACK] Seq=900829 Ack=329650 Win=65535 Len=0","20","Default","CS0","","","0.000021000","94.329354000"
"44904","101.782007","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","1514","[TCP Retransmission] 4918  >  6881 [ACK] Seq=125556 Ack=54358 Win=64155 Len=1460","20","Default","CS0","","","0.000023000","94.333569000"
"44905","101.782023","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000016000","94.333585000"
"44906","101.782037","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","94.333599000"
"44909","101.783009","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=594608 Ack=116822 Win=65535 Len=1440 TSval=284417 TSecr=980370252[Packet size limited during capture]","32","Default","CS0","","","0.000017000","98.989754000"
"44910","101.783023","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=596048 Ack=116822 Win=65535 Len=1440 TSval=284417 TSecr=980370252[Packet size limited during capture]","32","Default","CS0","","","0.000014000","98.989768000"
"44912","101.794603","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=1171 Ack=682753 Win=65535 Len=0","20","Default","CS0","","","0.000018000","101.641780000"
"44914","101.805000","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4833383 Win=65535 Len=0 TSval=284417 TSecr=790407694","32","Default","CS0","","","0.000016000","101.796979000"
"44915","101.832002","172.31.187.1","adsl-62-167-103-219.adslplus.ch","TCP","54","35515  >  19644 [ACK] Seq=474 Ack=9971 Win=65535 Len=0","20","Default","CS0","","","0.162210000","94.383417000"
"44916","101.832015","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=618 Ack=334318 Win=65535 Len=0","20","Default","CS0","","","0.120216000","81.028928000"
"44918","101.850009","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=64356 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000021000","98.689560000"
"44920","101.868200","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000016000","94.419762000"
"44921","101.868212","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","408","Continuation data  ","20","Default","CS0","","","0.000012000","94.419774000"
"44923","101.879406","172.31.187.1","89-180-134-143.net.novis.pt","TCP","71","35515  >  mc2studios(1899) [PSH, ACK] Seq=618 Ack=335738 Win=65535 Len=17","20","Default","CS0","","","0.000021000","81.076319000"
"44928","101.911610","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4836279 Win=65535 Len=0 TSval=284418 TSecr=790407695","32","Default","CS0","","","0.000023000","101.903589000"
"44931","101.955646","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Piece[BoundErrorUnreassembled Packet]","20","Default","CS0","","","0.000060000","94.507208000"
"44932","101.955660","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","94.507222000"
"44933","101.955673","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","94.507235000"
"44935","101.959421","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=375 Ack=353694 Win=65535 Len=0","20","Default","CS0","","","0.000030000","101.919014000"
